Title,Title (exact),Title screen,Title screen (exact),ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Shinipsawon Seokdol-i,신입사원 석돌이,Shinnyūshain Seokdol-i,新入社員 石돌이,shinnyuushaintoorukun,South Korea,1985,Konami,,#input:joystick>4:buttons>2 #players:2:alt #genre:action #arcadeboard:konami #search:tate>ccw #lang:en #unlicensed:bootleg #mamerom:mikie>mikiek,5e29a31eb260c8a87997c13ef8cd0c73,7dd34b5d63af4c46d491775413dbeb4aa5fb1d2d,d8c1e946bb0de9c1d384c1b2f5ef5b63a8b83ca86f2ef5969c16d136dd601dcb,95d08293c46ec39a7e2f7dde230ce683d76c4d8352e1a8635def50631b16111762276e693b38f7561cc6194705497830acad62f6c88c0ad97bd040a8f0a27755
High School Graffiti Mikie,=,Mikie,=,shinnyuushaintoorukun,Europe,1984,Konami,Konami,#input:joystick>4:buttons>2 #players:2:alt #genre:action #arcadeboard:konami #search:tate>ccw #lang:en #mameparent #mamerom:mikie,5e29a31eb260c8a87997c13ef8cd0c73,7dd34b5d63af4c46d491775413dbeb4aa5fb1d2d,d8c1e946bb0de9c1d384c1b2f5ef5b63a8b83ca86f2ef5969c16d136dd601dcb,95d08293c46ec39a7e2f7dde230ce683d76c4d8352e1a8635def50631b16111762276e693b38f7561cc6194705497830acad62f6c88c0ad97bd040a8f0a27755
High School Graffiti Mikie,=,Highschool Graffiti Mikie,=,shinnyuushaintoorukun,USA,1984-11,Konami,Centuri,#input:joystick>4:buttons>2 #players:2:alt #genre:action #arcadeboard:konami #search:tate>ccw #lang:en #mamerom:mikie>mikiehs,5e29a31eb260c8a87997c13ef8cd0c73,7dd34b5d63af4c46d491775413dbeb4aa5fb1d2d,d8c1e946bb0de9c1d384c1b2f5ef5b63a8b83ca86f2ef5969c16d136dd601dcb,95d08293c46ec39a7e2f7dde230ce683d76c4d8352e1a8635def50631b16111762276e693b38f7561cc6194705497830acad62f6c88c0ad97bd040a8f0a27755
Space King 2,=,Space King-2,=,spaceking2,World,1979,Konami,Leijac/Stern,#input:joystick>2h:buttons>1 #players:2:alt #genre:shmup #arcadeboard:stern #search:tate>ccw #lang:en #mameparent #mamerom:spcking2,6e470e1af2b3d1f235df1e32cb1ac91a,f5dc125cab270171f305eba1803f96eda879195c,f39066b4d0fff28ccc10355129637ddea7a581b8e6cae4cd69b10098be18a655,d33719ba7f4df788336785d4389f69d2970a2b7228ca280b3ed37dbdadd996692760eb8e5947a60accb8e0ffd0367487fdfc02cd91d65a9a2ecb6d9e952c8070
Space War,=,Space War,=,spacewar,Japan,1979-11,Konami,Leijac,#input:joystick>2h:buttons>1 #players:2:vs #genre:shmup #arcadeboard:midway #search:tate>ccw #lang:en #mameparent #mamerom:spcewarl,cf9d54bac7f5ee293441e74212b7c997,cd3557699f36933cbdcd86109151608f3a9af3d2,b09568cefead32ad602952ab23405632b1bf2a75bc0cf49233ab15b82152b336,c6c360ffc5ac58645f68f950b833af1eb308b50936eed911d6cd941da685e4cad83d66d954255fd17f4d2350f86032a70e65812dbd5e6f85a8a7704389862494
Space Laser,=,Space Laser,=,spacewar,Europe,1980-11,Taito,GamePlan,#input:joystick>2h:buttons>1 #players:2:vs #genre:shmup #arcadeboard:midway #search:tate>ccw #lang:en #mamerom:spcewarl>spclaser,cf9d54bac7f5ee293441e74212b7c997,cd3557699f36933cbdcd86109151608f3a9af3d2,b09568cefead32ad602952ab23405632b1bf2a75bc0cf49233ab15b82152b336,c6c360ffc5ac58645f68f950b833af1eb308b50936eed911d6cd941da685e4cad83d66d954255fd17f4d2350f86032a70e65812dbd5e6f85a8a7704389862494
Intruder,=,Intruder,=,spacewar,USA,1980,Taito,GamePlan,#input:joystick>2h:buttons>1 #players:2:vs #genre:shmup #arcadeboard:midway #search:tate>ccw #lang:en #mamerom:spcewarl>intruder,cf9d54bac7f5ee293441e74212b7c997,cd3557699f36933cbdcd86109151608f3a9af3d2,b09568cefead32ad602952ab23405632b1bf2a75bc0cf49233ab15b82152b336,c6c360ffc5ac58645f68f950b833af1eb308b50936eed911d6cd941da685e4cad83d66d954255fd17f4d2350f86032a70e65812dbd5e6f85a8a7704389862494
Astro Laser,=,Astro Laser,=,spacewar,USA,1980,Taito,Leisure Time,#input:joystick>2h:buttons>1 #players:2:vs #genre:shmup #arcadeboard:midway #search:tate>ccw #lang:en #unlicensed:bootleg #mamerom:spcewarl>laser,cf9d54bac7f5ee293441e74212b7c997,cd3557699f36933cbdcd86109151608f3a9af3d2,b09568cefead32ad602952ab23405632b1bf2a75bc0cf49233ab15b82152b336,c6c360ffc5ac58645f68f950b833af1eb308b50936eed911d6cd941da685e4cad83d66d954255fd17f4d2350f86032a70e65812dbd5e6f85a8a7704389862494
Strategy X,=,Strategy X,=,strategyx,Japan,1981-10,Konami,Konami,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>v #arcadeboard:konami #lang:en #mameparent #mamerom:stratgyx,e928df876b01157649782989fc72f9b0,a99b5cccfe1e746b0459507580dd397d8dae31b0,ec3a123b7aa4e051a44b1e945684bbc4ab473c48b14c13c7b29269cfd506b7d8,9133fba3ba3672113dbf4b0a461c957ec1cbe4819516e2e66bd9d6184102e9cf84f9455f594ce0d8fee760e064225c0cb7b21741f8103ee41e909104d86e580d
Strategy X,=,Strategy X,=,strategyx,USA,1981-12,Konami,Stern,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>v #arcadeboard:konami #lang:en #mamerom:stratgyx>stratgys,e928df876b01157649782989fc72f9b0,a99b5cccfe1e746b0459507580dd397d8dae31b0,ec3a123b7aa4e051a44b1e945684bbc4ab473c48b14c13c7b29269cfd506b7d8,9133fba3ba3672113dbf4b0a461c957ec1cbe4819516e2e66bd9d6184102e9cf84f9455f594ce0d8fee760e064225c0cb7b21741f8103ee41e909104d86e580d
Strong X,=,Strong X,=,strategyx,,1982,Konami,,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>v #arcadeboard:konami #lang:en #unlicensed:bootleg #mamerom:stratgyx>strongx,e928df876b01157649782989fc72f9b0,a99b5cccfe1e746b0459507580dd397d8dae31b0,ec3a123b7aa4e051a44b1e945684bbc4ab473c48b14c13c7b29269cfd506b7d8,9133fba3ba3672113dbf4b0a461c957ec1cbe4819516e2e66bd9d6184102e9cf84f9455f594ce0d8fee760e064225c0cb7b21741f8103ee41e909104d86e580d
Super Basket Ball,Konami Super Basket Ball コナミ　スーパー　バスケットボール,Super Basketball,=,superbasketball,World,1984-09,Konami,Konami,#input:joystick>8:buttons>3 #players:2:alt #genre:sports>basketball #arcadeboard:konami #search:tate>cw #set:1 #lang:en #mamerom:sbasketb>sbaskete,b3885ab4de78556967d616403306cdb3,d9b270c2f6239f9f1982b9a5a0b55bdea601680d,8dbedb4da3c0b1b9f0e43743cf6e1b3b611dbce5fdc1e13b1fd5724d186083f1,c637f6bc9703fcc5074c41ba59b8aa665e2f3daa3bbe06bfd3ec1b9fc8a718b6a5a7f660695f9fbcf1460f12be51ed07b1fcc5325630a6cfc2a2771fa11e0519
Super Basket Ball,Konami Super Basket Ball コナミ　スーパー　バスケットボール,Super Basketball,=,superbasketball,World,1984-09,Konami,Konami,#input:joystick>8:buttons>3 #players:2:alt #genre:sports>basketball #arcadeboard:konami #search:tate>cw #set:2 #lang:en #mamerom:sbasketb>sbasketg,b3885ab4de78556967d616403306cdb3,d9b270c2f6239f9f1982b9a5a0b55bdea601680d,8dbedb4da3c0b1b9f0e43743cf6e1b3b611dbce5fdc1e13b1fd5724d186083f1,c637f6bc9703fcc5074c41ba59b8aa665e2f3daa3bbe06bfd3ec1b9fc8a718b6a5a7f660695f9fbcf1460f12be51ed07b1fcc5325630a6cfc2a2771fa11e0519
Super Basket Ball,Konami Super Basket Ball コナミ　スーパー　バスケットボール,Super Basketball,=,superbasketball,World,1984-09,Konami,Konami,#input:joystick>8:buttons>3 #players:2:alt #genre:sports>basketball #arcadeboard:konami #search:tate>cw #set:3 #lang:en #mamerom:sbasketb>sbasketh,b3885ab4de78556967d616403306cdb3,d9b270c2f6239f9f1982b9a5a0b55bdea601680d,8dbedb4da3c0b1b9f0e43743cf6e1b3b611dbce5fdc1e13b1fd5724d186083f1,c637f6bc9703fcc5074c41ba59b8aa665e2f3daa3bbe06bfd3ec1b9fc8a718b6a5a7f660695f9fbcf1460f12be51ed07b1fcc5325630a6cfc2a2771fa11e0519
Super Basket Ball,Konami Super Basket Ball コナミ　スーパー　バスケットボール,Super Basketball,=,superbasketball,World,1984-09,Konami,Konami,#input:joystick>8:buttons>3 #players:2:alt #genre:sports>basketball #arcadeboard:konami #search:tate>cw #set:4 #lang:en #mameparent #mamerom:sbasketb,b3885ab4de78556967d616403306cdb3,d9b270c2f6239f9f1982b9a5a0b55bdea601680d,8dbedb4da3c0b1b9f0e43743cf6e1b3b611dbce5fdc1e13b1fd5724d186083f1,c637f6bc9703fcc5074c41ba59b8aa665e2f3daa3bbe06bfd3ec1b9fc8a718b6a5a7f660695f9fbcf1460f12be51ed07b1fcc5325630a6cfc2a2771fa11e0519
Super Cobra,Super Cobra スーパーコブラ,Super Cobra,=,supercobra,Japan,1981-03,Konami,Konami,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #lang:en #mameparent #mamerom:scobra,9e8cc088c5d14ce24727ab274c4d2886,1789dc63d4815fae2ae699ccb162d8b8b10de0d2,1ffcdb7cdf69cd7e5bd86d74eb72a2b3a76f42bdc5cae1d11f596edfeb29bb94,4876a52db9f55993604b92c439efa2e4be651f2a9d20066314604efba2a5ed70ad6c4b2e5e96308febfd1ac12280aac83e622031d4951c3f422554990574ec4a
Super Cobra,Super Cobra スーパーコブラ,Super Cobra,=,supercobra,Japan,1981,Konami,Konami,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #lang:en #mamerom:scobra>scobrae2,9e8cc088c5d14ce24727ab274c4d2886,1789dc63d4815fae2ae699ccb162d8b8b10de0d2,1ffcdb7cdf69cd7e5bd86d74eb72a2b3a76f42bdc5cae1d11f596edfeb29bb94,4876a52db9f55993604b92c439efa2e4be651f2a9d20066314604efba2a5ed70ad6c4b2e5e96308febfd1ac12280aac83e622031d4951c3f422554990574ec4a
Super Cobra,Super Cobra スーパーコブラ,Super Cobra,=,supercobra,Japan,1981,Konami,SEGA,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #lang:en #mamerom:scobra>scobrase,9e8cc088c5d14ce24727ab274c4d2886,1789dc63d4815fae2ae699ccb162d8b8b10de0d2,1ffcdb7cdf69cd7e5bd86d74eb72a2b3a76f42bdc5cae1d11f596edfeb29bb94,4876a52db9f55993604b92c439efa2e4be651f2a9d20066314604efba2a5ed70ad6c4b2e5e96308febfd1ac12280aac83e622031d4951c3f422554990574ec4a
Super Cobra,=,Super Cobra,=,supercobra,USA,1981,Konami,Stern,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #lang:en #mamerom:scobra>scobras,9e8cc088c5d14ce24727ab274c4d2886,1789dc63d4815fae2ae699ccb162d8b8b10de0d2,1ffcdb7cdf69cd7e5bd86d74eb72a2b3a76f42bdc5cae1d11f596edfeb29bb94,4876a52db9f55993604b92c439efa2e4be651f2a9d20066314604efba2a5ed70ad6c4b2e5e96308febfd1ac12280aac83e622031d4951c3f422554990574ec4a
Super Cobra,=,Super Cobra,=,supercobra,USA,1981,Konami,Stern,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #lang:en #mamerom:scobra>scobrae,9e8cc088c5d14ce24727ab274c4d2886,1789dc63d4815fae2ae699ccb162d8b8b10de0d2,1ffcdb7cdf69cd7e5bd86d74eb72a2b3a76f42bdc5cae1d11f596edfeb29bb94,4876a52db9f55993604b92c439efa2e4be651f2a9d20066314604efba2a5ed70ad6c4b2e5e96308febfd1ac12280aac83e622031d4951c3f422554990574ec4a
Super Cobra,=,Super Cobra,=,supercobra,France,1981,Konami,Karateco,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #set:1 #lang:en #unlicensed:bootleg #mamerom:scobra>scobrab,9e8cc088c5d14ce24727ab274c4d2886,1789dc63d4815fae2ae699ccb162d8b8b10de0d2,1ffcdb7cdf69cd7e5bd86d74eb72a2b3a76f42bdc5cae1d11f596edfeb29bb94,4876a52db9f55993604b92c439efa2e4be651f2a9d20066314604efba2a5ed70ad6c4b2e5e96308febfd1ac12280aac83e622031d4951c3f422554990574ec4a
Super Cobra,=,Super Cobra,=,supercobra,Italy,1981,Konami,Zaccaria,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #set:2 #lang:en #unlicensed:bootleg #mamerom:scobra>scobrag,9e8cc088c5d14ce24727ab274c4d2886,1789dc63d4815fae2ae699ccb162d8b8b10de0d2,1ffcdb7cdf69cd7e5bd86d74eb72a2b3a76f42bdc5cae1d11f596edfeb29bb94,4876a52db9f55993604b92c439efa2e4be651f2a9d20066314604efba2a5ed70ad6c4b2e5e96308febfd1ac12280aac83e622031d4951c3f422554990574ec4a
Super Cobra,=,Super Cobra,=,supercobra,Spain,1981,Konami,Cocamatic,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #set:3 #lang:es #unlicensed:bootleg #mamerom:scobra>scobraggi,9e8cc088c5d14ce24727ab274c4d2886,1789dc63d4815fae2ae699ccb162d8b8b10de0d2,1ffcdb7cdf69cd7e5bd86d74eb72a2b3a76f42bdc5cae1d11f596edfeb29bb94,4876a52db9f55993604b92c439efa2e4be651f2a9d20066314604efba2a5ed70ad6c4b2e5e96308febfd1ac12280aac83e622031d4951c3f422554990574ec4a
Super Heli,=,Super Heli,=,supercobra,,1981,Konami,,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scobra>suprheli,9e8cc088c5d14ce24727ab274c4d2886,1789dc63d4815fae2ae699ccb162d8b8b10de0d2,1ffcdb7cdf69cd7e5bd86d74eb72a2b3a76f42bdc5cae1d11f596edfeb29bb94,4876a52db9f55993604b92c439efa2e4be651f2a9d20066314604efba2a5ed70ad6c4b2e5e96308febfd1ac12280aac83e622031d4951c3f422554990574ec4a
Super Contra: Alien no Gyakushū,Super 魂斗羅 エイリアンの逆襲,Super Contra: Alien no Gyakushū,Super 魂斗羅 エイリアンの逆襲,supercontraaliennogyakushuu,Japan,1988-01-08,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:action>runandgun #arcadeboard>konami #search:tate>cw #lang:ja #mamerom:scontra>scontraj,f792e31345d5ca88c58b7925c275a26f,5043451fff126788eda20b237f7b31c51a5bcdb1,05af075a341beb8893e8678a824b71e715e1df675395ebbbd188caf192bae05d,90270efab2292689ab66459cbe918fc2816e488ba8abb6af2d939f1e76e4b24b454f5462bdb3860a330a0c86e932f896453e0b836e0692275bdfcf9499d01624
Super Contra,=,Super Contra,=,supercontraaliennogyakushuu,World,1988,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:action>runandgun #arcadeboard>konami #search:tate>cw #set:1 #lang:en #mameparent #mamerom:scontra,f792e31345d5ca88c58b7925c275a26f,5043451fff126788eda20b237f7b31c51a5bcdb1,05af075a341beb8893e8678a824b71e715e1df675395ebbbd188caf192bae05d,90270efab2292689ab66459cbe918fc2816e488ba8abb6af2d939f1e76e4b24b454f5462bdb3860a330a0c86e932f896453e0b836e0692275bdfcf9499d01624
Super Contra,=,Super Contra,=,supercontraaliennogyakushuu,World,1988,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:action>runandgun #arcadeboard>konami #search:tate>cw #set:2 #lang:en #mamerom:scontra>scontraa,f792e31345d5ca88c58b7925c275a26f,5043451fff126788eda20b237f7b31c51a5bcdb1,05af075a341beb8893e8678a824b71e715e1df675395ebbbd188caf192bae05d,90270efab2292689ab66459cbe918fc2816e488ba8abb6af2d939f1e76e4b24b454f5462bdb3860a330a0c86e932f896453e0b836e0692275bdfcf9499d01624
Tactician,=,Tactician,=,tactician,Japan,1981-12,Konami,SEGA,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup #arcadeboard:namco #search:tate>cw #set:2 #lang:en #mamerom:tactcian>tactcian2,0ced42cc88e9e77b4fad4c009c245048,562757b93684cc8833faa76bcb16be4ea05a34c8,2d159e6987c7b1c8d6e4d880ed7f0d62c6c83f3abda84d1e91afd74b8b064803,4eb91bf249b38decb88345a36ea6536cde8d39a12e4decf045522cc3a58baf08aeffd0c986da38c52046fc495b9055381fb3bcce7f7725b06065e7bf942750a7
Tactician,=,Tactician,=,tactician,USA,1982,Konami,SEGA,#input:joystick>4:buttons>2 #players:2:alt #genre:shmup #arcadeboard:namco #search:tate>cw #set:1 #lang:en #mameparent #mamerom:tactcian,0ced42cc88e9e77b4fad4c009c245048,562757b93684cc8833faa76bcb16be4ea05a34c8,2d159e6987c7b1c8d6e4d880ed7f0d62c6c83f3abda84d1e91afd74b8b064803,4eb91bf249b38decb88345a36ea6536cde8d39a12e4decf045522cc3a58baf08aeffd0c986da38c52046fc495b9055381fb3bcce7f7725b06065e7bf942750a7
Teenage Mutant Ninja Turtles,=,Teenage Mutant Ninja Turtles: Super Kame Ninja,Teenage Mutant Ninja Turtles スーパー亀忍者,teenagemutantninjaturtlessuperkameninja,Japan,1990-06,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:brawler #arcadeboard:konami #set:1 #based:tmnt #lang:en #mamerom:tmnt>tmnt2pj,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Ninja Turtles,=,Teenage Mutant Ninja Turtles: Super Kame Ninja,Teenage Mutant Ninja Turtles スーパー亀忍者,teenagemutantninjaturtlessuperkameninja,Japan,1990-06,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #set:2 #based:tmnt #lang:en #mamerom:tmnt>tmntj,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Ninja Turtles,=,Teenage Mutant Ninja Turtles,=,teenagemutantninjaturtlessuperkameninja,USA,1989-10-11,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #based:tmnt #set:1 #lang:en #mamerom:tmnt>tmntuc,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Ninja Turtles,=,Teenage Mutant Ninja Turtles,=,teenagemutantninjaturtlessuperkameninja,USA,1989,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #based:tmnt #set:2 #lang:en #mamerom:tmnt>tmntub,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Ninja Turtles,=,Teenage Mutant Ninja Turtles,=,teenagemutantninjaturtlessuperkameninja,USA,1989,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #based:tmnt #set:3 #lang:en #mamerom:tmnt>tmntua,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Ninja Turtles,=,Teenage Mutant Ninja Turtles,=,teenagemutantninjaturtlessuperkameninja,USA,1989,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #based:tmnt #set:4 #lang:en #mamerom:tmnt>tmntu,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Ninja Turtles,=,Teenage Mutant Ninja Turtles,=,teenagemutantninjaturtlessuperkameninja,Asia,1990,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #based:tmnt #lang:en #mamerom:tmnt>tmnta,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Ninja Turtles,=,Teenage Mutant Ninja Turtles,=,teenagemutantninjaturtlessuperkameninja,Oceania,1990,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:brawler #arcadeboard:konami #based:tmnt #lang:en #mamerom:tmnt>tmnt2po,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Ninja Turtles,=,Teenage Mutant Ninja Turtles,=,teenagemutantninjaturtlessuperkameninja,World,1989-10,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #based:tmnt #lang:en #mameparent #mamerom:tmnt,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Ninja Turtles,=,Teenage Mutant Ninja Turtles,=,teenagemutantninjaturtlessuperkameninja,,,Konami,,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #based:tmnt #lang:en #unlicensed:bootleg #mamerom:tmnt>tmntucbl,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Hero Turtles,=,Teenage Mutant Hero Turtles,=,teenagemutantninjaturtlessuperkameninja,United Kingdom,1989,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #set:1 #based:tmnt #lang:en #mamerom:tmnt>tmht,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Hero Turtles,=,Teenage Mutant Hero Turtles,=,teenagemutantninjaturtlessuperkameninja,United Kingdom,1989,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #set:2 #based:tmnt #lang:en #mamerom:tmnt>tmhtb,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Hero Turtles,=,Teenage Mutant Hero Turtles,=,teenagemutantninjaturtlessuperkameninja,United Kingdom,1989,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop #genre:brawler #arcadeboard:konami #set:3 #based:tmnt #lang:en #mamerom:tmnt>tmhta,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Hero Turtles,=,Teenage Mutant Hero Turtles,=,teenagemutantninjaturtlessuperkameninja,United Kingdom,1989,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:brawler #arcadeboard:konami #set:4 #based:tmnt #lang:en #mamerom:tmnt>tmht2pa,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Teenage Mutant Hero Turtles,=,Teenage Mutant Hero Turtles,=,teenagemutantninjaturtlessuperkameninja,United Kingdom,1989,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:brawler #arcadeboard:konami #set:5 #based:tmnt #lang:en #mamerom:tmnt>tmht2p,e416e4942b84f297df09d3b53c10640e,ad01a68e53dddd311776373626763f679807ffb5,a9594936dd4014c46b259999cc819cce8de32afb5fb6fe4a2611d5e7027b38bf,22852028f96813b7cb636471481237bd7407e4afa55938fd91e24a568945e728b114aa31ee596dff96dc1b98f1517fc0976555b05f8b5cefdb3ff3b07015f4be
Time Pilot,Time Pilot タイムパイロット,Time Pilot,=,timepilot,World,1982-11,Konami,Konami,#input:joystick>8:buttons>1 #players:2:alt #genre:shmup #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:timeplt,3efb24b7ce6df271697f54ddee5f9077,cab183f033e80a8eb9361aa5d21fc050e23aa9b7,37b7bed8c53c6a6887dc9cddc5313011b44e20ac9a1cf6e333466c1b2d963d1f,6717cdc04519b4d373beb5f00b826965a7b57cc71b99fe4a4e439e6377bc4c83c4a339055262f4dcb616dd9e4c0eb59637bbf03b0ae56f17bb01bf365e8d965e
